Zip Code,Median Age,Population,U.S. Born,Foreign Born,Foreign Percentage,Household Income,City,County,Latitude,Longitude
08510,44.8,5981.0,5498.0,411.0,0.06871760575154656,150050.0,Millstone Township,Monmouth,40.18238,-74.42134
08511,43.6,810.0,742.0,63.0,0.07777777777777778,79583.0,Cookstown,Burlington,40.050128,-74.55611
08512,41.5,10813.0,7382.0,3271.0,0.3025062424858966,83958.0,Cranbury,Middlesex,40.306286,-74.52627
08514,44.3,5392.0,5050.0,300.0,0.055637982195845696,90104.0,Cream Ridge,Monmouth,40.134892,-74.48688
08515,34.3,6468.0,5499.0,950.0,0.1468769325912183,142197.0,Chesterfield,Burlington,40.14821,-74.65125
08518,42.5,5509.0,4871.0,555.0,0.10074423670357596,61500.0,Florence,Burlington,40.117909999999995,-74.8047
08520,38.7,27662.0,18346.0,8845.0,0.3197527293760393,87401.0,Hightstown,Mercer,40.262809000000004,-74.53246
08525,47.5,4905.0,4489.0,378.0,0.07706422018348624,126141.0,Hopewell,Mercer,40.386902,-74.78112
08527,43.3,56139.0,50423.0,4988.0,0.08885088797449188,87995.0,Jackson,Ocean,40.115970000000004,-74.32251
08528,41.9,128.0,64.0,64.0,0.5,-666666666.0,Kingston,Somerset,40.377173,-74.61538
08530,45.9,7662.0,7171.0,413.0,0.05390237535891412,94740.0,Lambertville,Hunterdon,40.375039,-74.93184000000001
08533,40.3,6371.0,6143.0,210.0,0.03296185842097002,108185.0,New Egypt,Ocean,40.075185,-74.48433
08534,46.0,12949.0,11176.0,1595.0,0.1231755347903313,126108.0,Pennington,Mercer,40.32315,-74.78364
08535,45.6,4590.0,4054.0,459.0,0.1,174205.0,Perrineville,Monmouth,40.228497,-74.45064
08536,35.3,20239.0,9750.0,10293.0,0.5085725579327042,98883.0,Plainsboro,Middlesex,40.333709999999996,-74.58511999999999
08540,40.1,49153.0,32712.0,15567.0,0.316704982401888,135975.0,Princeton,Mercer,40.357439,-74.64922
08542,28.9,5507.0,3906.0,1535.0,0.27873615398583623,72977.0,Princeton,Mercer,40.354424,-74.65943
08550,45.0,19486.0,12178.0,7167.0,0.36780252488966436,200049.0,Princeton Junction,Mercer,40.292358,-74.60902
08551,45.4,5318.0,4949.0,329.0,0.06186536291839037,136765.0,Ringoes,Hunterdon,40.449171,-74.84979
08553,44.0,622.0,576.0,40.0,0.06430868167202572,112917.0,Rocky Hill,Somerset,40.400406,-74.63895
08554,38.9,3756.0,3566.0,158.0,0.04206602768903089,81273.0,Roebling,Burlington,40.113883,-74.77977
08555,41.7,805.0,737.0,60.0,0.07453416149068323,100556.0,Roosevelt,Monmouth,40.22142,-74.47378
08558,45.8,7584.0,5995.0,1521.0,0.20055379746835442,201964.0,Skillman,Somerset,40.410154999999996,-74.70725999999999
08559,49.7,5304.0,4968.0,236.0,0.0444947209653092,124088.0,Stockton,Hunterdon,40.435878,-74.96511
08560,47.0,3840.0,3464.0,349.0,0.09088541666666666,109973.0,Titusville,Mercer,40.31049,-74.85947
08561,39.4,220.0,171.0,49.0,0.22272727272727272,122697.0,Windsor,Mercer,40.242009,-74.58006
08562,36.3,4424.0,3930.0,447.0,0.10103978300180831,64464.0,Wrightstown,Burlington,40.062215,-74.58893
08608,40.2,946.0,799.0,127.0,0.13424947145877378,14740.0,Trenton,Mercer,40.219158,-74.76481
08609,34.5,13370.0,8037.0,4585.0,0.34293193717277487,31881.0,Trenton,Mercer,40.224441,-74.7421
08610,38.3,30469.0,23508.0,5942.0,0.19501788703272177,60620.0,Trenton,Mercer,40.199859000000004,-74.72005
08611,33.2,26625.0,15449.0,8926.0,0.3352488262910798,37248.0,Trenton,Mercer,40.206959000000005,-74.75135999999999
08618,30.5,40655.0,34978.0,4694.0,0.11545935309310049,41920.0,Trenton,Mercer,40.238258,-74.7805
08619,42.7,21593.0,18210.0,3109.0,0.14398184596860095,74056.0,Trenton,Mercer,40.240558,-74.69588
08620,43.6,12481.0,11239.0,947.0,0.07587533050236359,92629.0,Trenton,Mercer,40.172959999999996,-74.66915
08628,46.0,9205.0,8134.0,941.0,0.1022270505160239,86315.0,Trenton,Mercer,40.264708,-74.82295
08629,33.1,14051.0,8590.0,4494.0,0.3198348871966408,61058.0,Trenton,Mercer,40.219358,-74.73334
08638,39.0,22484.0,17671.0,4236.0,0.18840064045543498,50754.0,Trenton,Mercer,40.249908000000005,-74.75953
08640,34.4,8032.0,6543.0,919.0,0.11441733067729083,58750.0,Fort Dix,Burlington,40.003861,-74.61775
08641,22.8,4851.0,4344.0,311.0,0.06411049268192125,57500.0,Trenton,Burlington,40.04492,-74.58915999999999
08648,39.4,32231.0,23771.0,8153.0,0.25295522943749804,95537.0,Trenton,Mercer,40.276782,-74.72951
08690,45.8,18967.0,16627.0,2025.0,0.1067643802393631,99837.0,Trenton,Mercer,40.225409,-74.65918
08691,44.1,16002.0,13459.0,2374.0,0.1483564554430696,119659.0,Trenton,Mercer,40.207034,-74.59364000000001
08701,20.6,99467.0,82669.0,13004.0,0.1307368272894528,45321.0,Lakewood,Ocean,40.082782,-74.2094
08720,42.0,988.0,946.0,42.0,0.04251012145748988,122826.0,Allenwood,Monmouth,40.14386,-74.10285999999999
08721,40.9,21127.0,19894.0,1118.0,0.05291806692857481,78496.0,Bayville,Ocean,39.902851,-74.16037
08722,35.5,11193.0,10616.0,510.0,0.04556419190565532,72815.0,Beachwood,Ocean,39.931067999999996,-74.19618
08723,43.9,32520.0,29205.0,2863.0,0.08803813038130381,70174.0,Brick,Ocean,40.042479,-74.123
08724,45.4,41401.0,38685.0,2297.0,0.05548175164851091,75988.0,Brick,Ocean,40.087794,-74.10981
08730,47.6,4738.0,4546.0,172.0,0.03630223723089911,133493.0,Brielle,Monmouth,40.108433000000005,-74.06226
08731,42.8,20180.0,19260.0,801.0,0.03969276511397423,75333.0,Forked River,Ocean,39.848034999999996,-74.21297
08732,51.3,1438.0,1333.0,73.0,0.050764951321279554,83929.0,Island Heights,Ocean,39.942615999999994,-74.14689
08733,34.1,2725.0,2336.0,295.0,0.10825688073394496,62262.0,Lakehurst,Ocean,40.017117,-74.30490999999999
08734,47.1,8264.0,7887.0,267.0,0.032308809293320424,83086.0,Lanoka Harbor,Ocean,39.862864,-74.16624
08735,63.8,3582.0,3327.0,241.0,0.06728084868788387,68224.0,Lavallette,Ocean,39.982101,-74.06768000000001
08736,46.4,12848.0,11746.0,1032.0,0.08032378580323786,112836.0,Manasquan,Monmouth,40.120261,-74.05765
08738,68.6,1028.0,999.0,24.0,0.023346303501945526,84167.0,Mantoloking,Ocean,40.025258,-74.05579
08740,42.3,1911.0,1860.0,41.0,0.021454735740450027,62813.0,Ocean Gate,Ocean,39.925301,-74.13488000000001
08741,49.4,2651.0,2506.0,137.0,0.05167861184458695,93750.0,Pine Beach,Ocean,39.934318,-74.16773
08742,45.2,24410.0,22973.0,1287.0,0.05272429332240885,92579.0,Point Pleasant Beach,Ocean,40.081165000000006,-74.06003
08750,55.4,3272.0,3139.0,100.0,0.030562347188264057,117950.0,Sea Girt,Monmouth,40.133753999999996,-74.04123
08751,39.7,4230.0,3372.0,784.0,0.18534278959810874,56667.0,Seaside Heights,Ocean,39.948518,-74.0759
08752,59.7,2200.0,2137.0,23.0,0.010454545454545454,62464.0,Seaside Park,Ocean,39.920268,-74.07967
08753,41.5,62844.0,57438.0,4924.0,0.0783527464833556,77119.0,Toms River,Ocean,39.974584,-74.15141
08755,47.5,26082.0,22695.0,2890.0,0.110804386166705,72674.0,Toms River,Ocean,40.010092,-74.23031999999999
08757,63.1,33534.0,29903.0,2830.0,0.08439196039840162,40767.0,Toms River,Ocean,39.975967,-74.25296
08758,58.4,7651.0,7405.0,220.0,0.02875441118807999,66692.0,Waretown,Ocean,39.784513000000004,-74.22376
08759,68.6,32970.0,29604.0,2927.0,0.08877767667576585,38212.0,Manchester Township,Ocean,39.943540999999996,-74.36949
08801,28.2,8999.0,8158.0,720.0,0.08000888987665296,120435.0,Annandale,Hunterdon,40.624538,-74.89118
08802,45.5,4263.0,3987.0,248.0,0.058174994135585266,125494.0,Asbury,Hunterdon,40.661172,-75.0321
08804,44.6,2423.0,2259.0,161.0,0.06644655385885266,84375.0,Bloomsbury,Hunterdon,40.652484,-75.08959
08805,36.3,12026.0,8398.0,3361.0,0.2794777981041078,68125.0,Bound Brook,Somerset,40.567953,-74.54034
08807,41.9,39382.0,28567.0,10392.0,0.2638768980752628,120065.0,Bridgewater,Somerset,40.588097,-74.62253
08808,55.9,47.0,47.0,0.0,0.0,-666666666.0,Broadway,Warren,40.737213,-75.046926
08809,39.3,5955.0,5131.0,768.0,0.12896725440806045,91157.0,Clinton,Hunterdon,40.639546,-74.91292
08810,38.9,9182.0,4839.0,4149.0,0.4518623393596166,130203.0,Dayton,Middlesex,40.372881,-74.51363
08812,40.5,14573.0,10875.0,3472.0,0.23824881630412406,96463.0,Dunellen,Middlesex,40.594502,-74.47166
08816,44.0,47259.0,31052.0,15625.0,0.330624854525064,106039.0,East Brunswick,Middlesex,40.434239,-74.40504
08817,36.9,45039.0,25626.0,18562.0,0.4121317080752237,87688.0,Edison,Middlesex,40.516104,-74.39754
08820,42.1,40080.0,16950.0,22848.0,0.5700598802395209,120911.0,Edison,Middlesex,40.575503000000005,-74.35781
08821,46.7,342.0,312.0,22.0,0.06432748538011696,53859.0,Flagtown,Somerset,40.518578000000005,-74.68545
08822,44.0,31067.0,26060.0,4533.0,0.1459104516045965,107215.0,Flemington,Hunterdon,40.515645,-74.85319
08823,39.3,9258.0,5455.0,3637.0,0.392849427522143,102851.0,Franklin Park,Somerset,40.439412,-74.55565
08824,43.6,12562.0,8549.0,3833.0,0.30512657220187867,128623.0,Kendall Park,Middlesex,40.423055,-74.55351999999999
08825,49.5,4415.0,4126.0,242.0,0.05481313703284258,106858.0,Frenchtown,Hunterdon,40.509997999999996,-75.03239
08826,47.6,5091.0,4751.0,311.0,0.061088194853663326,100931.0,Glen Gardner,Hunterdon,40.716332,-74.91405
08827,48.9,4296.0,3920.0,337.0,0.07844506517690875,102928.0,Hampton,Hunterdon,40.677403999999996,-74.96875
08828,42.4,2321.0,1958.0,330.0,0.14218009478672985,79702.0,Helmetta,Middlesex,40.37594,-74.41955
08829,44.1,3597.0,3195.0,284.0,0.07895468445927162,93026.0,High Bridge,Hunterdon,40.668594,-74.89241
08830,42.3,19169.0,10009.0,8856.0,0.4619959309301476,86875.0,Iselin,Middlesex,40.571504,-74.3183
08831,52.6,50344.0,38881.0,11021.0,0.21891387255680916,78920.0,Monroe Township,Middlesex,40.336508,-74.43302
08832,36.0,2657.0,1243.0,1251.0,0.4708317651486639,59009.0,Keasbey,Middlesex,40.517855,-74.30325
08833,49.1,8322.0,7599.0,586.0,0.07041576544099976,137063.0,Lebanon,Hunterdon,40.643314000000004,-74.82345
08835,38.3,10436.0,8110.0,2229.0,0.21358758144883097,67080.0,Manville,Somerset,40.538903000000005,-74.59222
08836,47.3,3898.0,3179.0,660.0,0.16931759876859928,150994.0,Martinsville,Somerset,40.595552000000005,-74.55174
08837,38.7,17199.0,10369.0,6627.0,0.3853130995988139,80423.0,Edison,Middlesex,40.529354999999995,-74.33844
08840,41.7,16571.0,12592.0,3802.0,0.22943696819745338,115785.0,Metuchen,Middlesex,40.543354,-74.3587
08844,41.0,39920.0,32026.0,7541.0,0.18890280561122244,120173.0,Hillsborough,Somerset,40.502477,-74.650023
08846,38.2,13875.0,10896.0,2828.0,0.2038198198198198,73196.0,Middlesex,Middlesex,40.574552000000004,-74.50187
08848,48.2,8416.0,8185.0,138.0,0.016397338403041826,97319.0,Milford,Hunterdon,40.587606,-75.10401999999999
08850,41.9,8747.0,7209.0,1443.0,0.16497084714759347,102664.0,Milltown,Middlesex,40.451105,-74.43938
08852,36.5,18095.0,10654.0,7398.0,0.40884222160817907,101928.0,Monmouth Junction,Middlesex,40.389428,-74.54329
08853,43.4,5378.0,4584.0,758.0,0.1409445890665675,130352.0,Neshanic Station,Somerset,40.51057,-74.72471999999999
08854,31.2,57695.0,38601.0,18513.0,0.32087702573879884,89617.0,Piscataway,Middlesex,40.555355,-74.46094000000001
08857,41.2,41227.0,31370.0,8986.0,0.21796395566012564,93650.0,Old Bridge,Middlesex,40.397507,-74.3298
08858,56.5,173.0,173.0,0.0,0.0,-666666666.0,Oldwick,Hunterdon,40.681694,-74.73624000000001
08859,39.4,22183.0,15858.0,5937.0,0.267637379975657,83389.0,Parlin,Middlesex,40.461851,-74.30343
08861,33.1,54453.0,27013.0,22453.0,0.41233724496354657,51389.0,Perth Amboy,Middlesex,40.520105,-74.27708
08863,36.6,13197.0,9312.0,3587.0,0.27180419792377053,87357.0,Fords,Middlesex,40.535304,-74.31104
08865,42.3,28883.0,26038.0,2487.0,0.08610601391822179,60887.0,Phillipsburg,Warren,40.689122999999995,-75.17243
08867,45.6,5158.0,4840.0,281.0,0.05447848003101977,125694.0,Pittstown,Hunterdon,40.583034999999995,-74.96224000000001
08869,41.0,7758.0,5314.0,2342.0,0.30188192833204436,78974.0,Raritan,Somerset,40.571302,-74.6374
08872,38.5,20482.0,13835.0,6265.0,0.3058783321941217,74985.0,Sayreville,Middlesex,40.461605,-74.3474
08873,41.0,54342.0,37762.0,15726.0,0.28938942254609695,90555.0,Somerset,Somerset,40.505253,-74.50723
08876,38.6,22195.0,18168.0,3819.0,0.172065780581212,91324.0,Somerville,Somerset,40.545853,-74.63592
08879,43.0,23214.0,18237.0,4444.0,0.1914362022917205,68693.0,South Amboy,Middlesex,40.469606,-74.27669
08880,36.1,4606.0,3313.0,1282.0,0.27833260963960055,81545.0,South Bound Brook,Somerset,40.553803,-74.52976
08882,37.5,16270.0,10916.0,5114.0,0.31432083589428395,62179.0,South River,Middlesex,40.445006,-74.38179000000001
08884,45.5,8443.0,7281.0,1089.0,0.12898258912708752,75226.0,Spotswood,Middlesex,40.39159,-74.39329000000001
08886,38.6,7476.0,6545.0,882.0,0.11797752808988764,106012.0,Stewartsville,Warren,40.694938,-75.11180999999999
08887,44.6,1116.0,975.0,125.0,0.11200716845878136,83750.0,Three Bridges,Hunterdon,40.525361,-74.79632
08889,48.5,9359.0,8362.0,828.0,0.08847099049043701,134387.0,Whitehouse Station,Hunterdon,40.612851,-74.76682
08890,-666666666.0,0.0,0.0,0.0,,-666666666.0,Zarephath,Somerset,40.536069,-74.578872
08901,23.0,58347.0,36892.0,19946.0,0.34185133768659914,38413.0,New Brunswick,Middlesex,40.488304,-74.44775
08902,36.9,41600.0,26214.0,14658.0,0.3523557692307692,88512.0,North Brunswick,Middlesex,40.453131,-74.48286999999999
08904,35.5,14250.0,10243.0,3819.0,0.268,75913.0,Highland Park,Middlesex,40.500254,-74.4257
